entity_id,fecha,LF,PAR,f1,f2_CV,f3,f4,HU_horas,CO2_tCO2e,desbalance_pct,fp_promedio,thd_v_pct
SmartMeter_SM_B10_ARQ,2026-03-07,0.3526500511327659,2.835672352202551,0.44533256396878784,0.7066640071137662,0.4195697863677366,0.5619712680303909,0.008279162072303321,0.023330727928460266,0.860314352164035,0.8864271533118897,1.7017206124681514
SmartMeter_SM_B10_ARQ,2026-03-08,0.8444865234273459,1.1841515196021166,0.8927229805808757,0.09415741470863985,0.8025651038770265,1.09756951226413,0.019215226077458954,0.010130030057291097,0.8278785846958959,0.8827965063611086,1.4444020950678054
SmartMeter_SM_B10_ARQ,2026-03-09,0.6154103105371432,1.6249321515708417,0.7912061356842617,0.19920711597525656,0.6182489347826676,0.5239061860108695,0.01447938830388656,0.028916818389533132,0.6526517774857234,0.9606373101604978,2.6217165703598284
SmartMeter_SM_B10_ARQ,2026-03-10,0.6568903723501734,1.5223240316679851,0.8206104683182586,0.2369662199345106,0.5175851953766823,0.5846082724013254,0.015359229540251878,0.02815945797990704,0.6904366976631247,0.9615941964601578,2.7882318542112947
SmartMeter_SM_B10_ARQ,2026-03-11,0.4142920473148049,2.4137562052697037,0.546102611469417,0.4718898558263008,0.5265710313492873,0.46973572141950787,0.009745914387787852,0.03700545770392477,0.7120181727164043,0.9630143897578926,2.762838189878195
SmartMeter_SM_B10_ARQ,2026-03-12,0.7067345326178629,1.4149584516492109,0.8987677614418756,0.1137995589466477,0.7108383476043089,0.5730129369511057,0.011987096294566485,0.023930782591044496,0.681031476124214,0.971133522904911,2.8249691323751693
SmartMeter_SM_B12_DERE,2026-02-10,0.5494150220938279,1.8201176884261132,0.7273100421192856,0.3311139692517824,0.3583805165690588,0.460350212281245,0.013042339995166921,0.022012406258560175,0.3070194917621241,0.7331069444444444,1.8219
SmartMeter_SM_B12_DERE,2026-02-11,0.5087939187866138,1.9654322960164858,0.7003256417839118,0.38904558242012616,0.3431884286741127,0.37259560984904566,0.012081636601196022,0.01921550420123147,0.33526291934645985,0.6928554649758455,1.6891191394927538
SmartMeter_SM_B12_DERE,2026-02-12,0.5145582841002388,1.9434144408900322,0.7062707104073428,0.2942152893561097,0.44921890053825364,0.37903883702784724,0.012236489610714663,0.02199462738666715,0.3100655725316754,0.7340150883838383,1.8027602083333332
SmartMeter_SM_B12_DERE,2026-02-13,0.5178748498154537,1.9309684576425232,0.7021509313806977,0.2640766171825424,0.4996465861341711,0.4069478316659219,0.012252539521004066,0.02443219331789971,0.3255181430739436,0.7689333333333334,1.8521829861111112
SmartMeter_SM_B12_DERE,2026-02-14,0.5040184048756827,1.98405453119644,0.6405404859228844,0.3956200724784818,0.4747697055379901,0.5485545774832196,0.011929771074742301,0.0208091761993117,0.3283830356542376,0.7298992552334944,1.7492379750402576
SmartMeter_SM_B12_DERE,2026-02-15,0.6439485639513477,1.5529190621435303,0.6805362910963654,0.2472243661257661,0.8024674940757553,0.905303701793327,0.014823609800216055,0.008353713124222248,0.31626250974678644,0.5253938103864734,1.3231929710144927
SmartMeter_SM_B12_DERE,2026-02-16,0.5561092380315821,1.7982078548804992,0.724051871241009,0.3307318077256312,0.45636158033441104,0.49667372965582335,0.013122334174072882,0.02307035932514144,0.3155352305046044,0.7498726641414141,1.6784560606060606
SmartMeter_SM_B12_DERE,2026-02-17,0.547991086660173,1.824847199786905,0.7326302625318734,0.3255780483284561,0.4120874393970205,0.4384361948992761,0.012941886041479675,0.023659795182879653,0.2879482448143477,0.7458576388888889,1.8396067361111113
SmartMeter_SM_B12_DERE,2026-02-18,0.5232281363995368,1.9112122044530122,0.7008323913556599,0.3552254748375302,0.4146823111838382,0.434267633941789,0.012342808582676649,0.023125169704319888,0.28636280809712655,0.7462731884057971,1.8139434118357487
SmartMeter_SM_B12_DERE,2026-02-19,0.6080846067733948,1.644507999151924,0.7928120803454287,0.270541177750796,0.4690368948183011,0.49369032007944114,0.01439505472914059,0.021279372206859597,0.31765629179366334,0.735836111111111,1.6849935416666666
SmartMeter_SM_B12_DERE,2026-02-20,0.5083177194653514,1.9672735411462736,0.6858979789652553,0.26804155627844367,0.5206376994182077,0.4177517567599166,0.012059990608325973,0.024507825640160463,0.2984232125206857,0.7663208333333333,1.7865606944444445
SmartMeter_SM_B12_DERE,2026-02-21,0.4613653039490254,2.167479850436448,0.5724263027437206,0.4677597047790913,0.5073005494822995,0.5987958715719187,0.010906084198728554,0.018483399469486628,0.35052028955691056,0.7036791666666667,1.514267361111111
SmartMeter_SM_B12_DERE,2026-02-22,0.47526162457480897,2.1041042413105546,0.5188464735328091,0.3692075930784492,0.6616478003104517,0.8471548907509863,0.011039499170313926,0.0077788789855000005,0.14580110682567532,0.49479368961352654,2.5365183212560387
SmartMeter_SM_B12_DERE,2026-02-23,0.5005091573843278,1.99796544228286,0.6726728375828702,0.29518144018909814,0.44247932816859237,0.4267048609117903,0.011857424758344346,0.020676075152267437,0.34068288159975973,0.7290437500000001,1.7094269444444443
SmartMeter_SM_B12_DERE,2026-02-24,0.5609146915711951,1.782802296012019,0.7366121718747115,0.3218176729518359,0.4426664970424702,0.4779435478522739,0.013308639377948791,0.02150467613808023,0.2875647679242391,0.7353194444444444,1.788364027777778
SmartMeter_SM_B12_DERE,2026-02-25,0.5676093111311565,1.761775186540116,0.752940196655603,0.250780253244277,0.5833616350762089,0.4558144076392056,0.013425245538889187,0.021144922075312794,0.31568016449455133,0.7505583333333333,1.8048908333333333
SmartMeter_SM_B12_DERE,2026-02-26,0.5527255843065874,1.8092160529434027,0.7351218394441897,0.19535342852116167,0.5811507878010341,0.45000961201381523,0.013086656410531689,0.024273810462720636,0.31684879728116644,0.7754666666666666,1.7133233333333333
SmartMeter_SM_B12_DERE,2026-02-27,0.5974504653290019,1.6737789290185314,0.7858848693392168,0.22767907566885784,0.5078491901109142,0.47433744177589526,0.014119529781511419,0.0238318249133343,0.32709229246817545,0.7718527777777778,1.7319331944444443
SmartMeter_SM_B12_DERE,2026-02-28,0.48437544927680665,2.064514214114367,0.6240537489258391,0.3808663740325278,0.5172669365804795,0.5193869416187443,0.011417564681541006,0.018733477607854872,0.31180335445428686,0.7010044987922704,1.624559519927536
SmartMeter_SM_B12_DERE,2026-03-01,0.6245303272382846,1.6012032664963889,0.6624106221176009,0.29120042514253336,0.7778187163976423,0.8989099135056541,0.014379063046572308,0.007120981494080232,0.3167185257533623,0.4800729166666667,1.289834375
SmartMeter_SM_B12_DERE,2026-03-02,0.5502713268171853,1.8172853122914516,0.7338306046462453,0.296234372725225,0.41529023354374694,0.4440340341107051,0.013055863286668051,0.021718354164069465,0.31452422237889627,0.7386940385702191,1.5672262555797172
SmartMeter_SM_B12_DERE,2026-03-03,0.5493460081569158,1.820346348479079,0.7356216663406726,0.2483865657003055,0.5303428682229532,0.4348563096911017,0.013039108353927761,0.023390437636524864,0.30827134723144106,0.7596381624102367,1.9078864324946858
SmartMeter_SM_B12_DERE,2026-03-04,0.5714506114256933,1.7499325051120918,0.7680278934543273,0.23209380566505694,0.5571856641609125,0.42667170735251075,0.013542617574817,0.02319138951437499,0.3003961487425322,0.7604225344541895,1.9476818114023144
SmartMeter_SM_B12_DERE,2026-03-05,0.5856974999377869,1.7073660039631733,0.7695782312682563,0.19374847835323983,0.6040897600420513,0.4767471509041169,0.013863532755481472,0.024254005822677106,0.3035019710367688,0.7765428929050943,2.15277999016986
SmartMeter_SM_B12_DERE,2026-03-06,0.6029364342821907,1.6585496300128595,0.8025735948581825,0.18569237388709728,0.6434323363316354,0.448153101983118,0.014246454446684523,0.024349293523008513,0.32219877403046543,0.775939388817927,2.0472030446753173
SmartMeter_SM_B12_DERE,2026-03-07,0.4737528142595747,2.1108054029460357,0.6044266794570265,0.4231362789134617,0.4309714688858545,0.5402881655289612,0.011198620870861773,0.020253929935246776,0.30244832189639975,0.7219196304721409,1.7328489698520315
SmartMeter_SM_B12_DERE,2026-03-08,0.5399782221275068,1.8519265389259842,0.5815247905633508,0.3382730766972734,0.7532542072905485,0.8717646788539262,0.012475928360843937,0.00682159721250217,0.32670888904157835,0.45543678745011557,1.4878650701983984
SmartMeter_SM_B12_DERE,2026-03-09,0.5629584253230356,1.7763301071942958,0.7552670203979464,0.30211591135224,0.4934184410528949,0.43066075449366537,0.01332484971226173,0.02051918951424849,0.31900146445601874,0.7197832853925892,1.9142731129584813
SmartMeter_SM_B12_DERE,2026-03-10,0.6144440557512296,1.6274874671500943,0.8191656225088235,0.21023751759196693,0.5233842298272683,0.44469702641114034,0.014558855037890436,0.023818487757834107,0.3036518516741798,0.7621557438491927,2.0988241012146807
SmartMeter_SM_B12_DERE,2026-03-11,0.5560522785285866,1.7983920552329686,0.7372457366319363,0.25291490725272586,0.5632479330170291,0.45690520747791435,0.013170239485699203,0.02220270558472036,0.307889380127285,0.7530691380696366,2.038774544726477
SmartMeter_SM_B12_DERE,2026-03-12,0.6094522485474075,1.6408176397469028,0.8199653185718924,0.10996733739998282,0.8259981663511669,0.45720726491029384,0.010419200773470234,0.01795957864125425,0.30596106210885454,0.7738713411189202,2.082081617547484
SmartMeter_SM_B15_BIBL,2026-02-10,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-11,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-12,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-13,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-14,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-15,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-16,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-17,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-18,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-19,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-20,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-21,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-22,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-23,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-24,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-25,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-26,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-27,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-02-28,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-03-01,,,,,,,,,,,
SmartMeter_SM_B15_BIBL,2026-03-02,0.5382770994741621,1.8577792014129724,0.6489688936604434,0.5299853942931155,0.3204305880404635,0.28025680447774515,0.003855727477717309,0.022409084208685006,0.325042602187893,0.9843086844257226,1.6353609343342357
SmartMeter_SM_B15_BIBL,2026-03-03,0.5684309510642604,1.7592286242114765,0.7790956260722945,0.33732451947675024,0.27302038702746434,0.3823211226927635,0.013519483153508675,0.08203742783796066,0.34954821022755606,0.9854233287448952,1.8826001543889992
SmartMeter_SM_B15_BIBL,2026-03-04,0.5800679937333191,1.7239358330460495,0.7911770789124913,0.357988611530536,0.24813380023395715,0.39343580563009,0.013793369098723146,0.08340102344584148,0.3407167022864599,0.9867589697037976,1.9495049256064572
SmartMeter_SM_B15_BIBL,2026-03-05,0.5801216015677448,1.7237765277099804,0.790972320651399,0.3480517381366904,0.2745172974349049,0.3942341326547099,0.013784501712240712,0.07844510351535203,0.3282729447666313,0.9869857861722479,2.1029304119786016
SmartMeter_SM_B15_BIBL,2026-03-06,0.6064997879965585,1.6488051929964969,0.8148016663080846,0.2795011323034514,0.2968444699013845,0.4275846355483857,0.014403920296122667,0.08262923774820105,0.33312677882089686,0.98744500551653,1.9746293616549506
SmartMeter_SM_B15_BIBL,2026-03-07,0.43031425671353407,2.323883032919621,0.5324391969815683,0.6368797037473097,0.36381269377331776,0.6044559734553095,0.010128007910410446,0.04321232910757217,0.35516787259615984,0.9852885824686167,1.592765448763343
SmartMeter_SM_B15_BIBL,2026-03-08,0.666393410025643,1.5006150795541626,0.7808263598431462,0.08130562195328173,0.9435781980951218,1.0810250536345125,0.015345545859281462,0.019183819721402783,0.4060548097686967,0.9833540239341555,1.371061844578895
SmartMeter_SM_B15_BIBL,2026-03-09,0.5859569333302459,1.7066100648670013,0.7895077724145214,0.3531015736859888,0.27460378205451197,0.42103014884442025,0.013920324519845447,0.07559572677861649,0.31163910347426677,0.9873774680553161,1.8275919546186004
SmartMeter_SM_B15_BIBL,2026-03-10,0.5702246466770401,1.7536948040170792,0.7798440252539892,0.36867490850780965,0.268672925021527,0.38731930828052474,0.013546225976999133,0.07973827737871293,0.31824472731474845,0.9865610256777076,2.0324338222018636
SmartMeter_SM_B15_BIBL,2026-03-11,0.5894561332488307,1.6964790823168243,0.8027637757937022,0.3170701669384002,0.3076204838134318,0.39688007720718627,0.01400797905955143,0.08185614443404873,0.32660156087849496,0.9872812730250417,2.007310820659911
SmartMeter_SM_B15_BIBL,2026-03-12,0.6560936285863271,1.5241727040615858,0.9124658791460948,0.07028631307303113,0.8283535777516149,0.3859555071139443,0.011131537242855894,0.06769900272189916,0.28984361775019957,0.9890813670100808,2.125502748843503
SmartMeter_SM_B17_POLI,2026-02-10,0.46610647283706913,2.1454325530243326,0.5545705893921506,0.3461028511976281,0.6950451612308237,0.683677007613649,0.01097216260874298,0.01506903189805665,0.46890500617744957,0.9239631944444445,1.8563082638888888
SmartMeter_SM_B17_POLI,2026-02-11,0.509097848776623,1.9642589384398876,0.6258933376059331,0.39663832536748606,0.47543219567520917,0.6176390284959525,0.01191946174200395,0.016523213194400074,0.5001341058694054,0.9229173611111111,1.785401388888889
SmartMeter_SM_B17_POLI,2026-02-12,0.47625389129275003,2.099720376636895,0.5864818537771483,0.3162461834528475,0.6728353591150942,0.6142535018272367,0.011214894895881556,0.017087081001916606,0.4680956584811089,0.9231638888888889,1.8622440277777776
SmartMeter_SM_B17_POLI,2026-02-13,0.6397998292629419,1.5629888509848675,0.8131803541575016,0.16267107926034022,0.7713481734718691,0.5483469543531654,0.015009636859010262,0.024344228552570023,0.5018423552388409,0.9234347222222222,1.8986607638888888
SmartMeter_SM_B17_POLI,2026-02-14,0.6034673943207256,1.6570903571776552,0.7390567451501919,0.2593285958620288,0.7376837271277301,0.6255269903408557,0.013959425925662686,0.020576420041330052,0.4688014901441235,0.928282175925926,1.6391429861111113
SmartMeter_SM_B17_POLI,2026-02-15,0.9371530601218309,1.067061553285649,0.9714075792257206,0.017199807731984824,0.9631518278943688,1.0088447340589881,0.02154479915013653,0.013952867619883357,0.4233972762038309,0.862929861111111,1.1277848611111112
SmartMeter_SM_B17_POLI,2026-02-16,0.5316154255684278,1.8810590361082051,0.5600533246452125,0.3781201458912822,0.6181948655229349,0.9108443882894682,0.012434093795379655,0.01798857031755665,0.4666267251275778,0.9348083333333334,1.7031202083333332
SmartMeter_SM_B17_POLI,2026-02-17,0.5627701876669082,1.7769242612970089,0.7042994782903825,0.1622253243840095,0.817039675086118,0.5808552830116555,0.013081601706942357,0.020005725077153414,0.4586857693859554,0.91963125,1.8121635416666668
SmartMeter_SM_B17_POLI,2026-02-18,0.5653189199803762,1.768913023527875,0.7247554714307548,0.17823211922643178,0.7864708331906219,0.5299510128550886,0.01328310746213306,0.020321729843,0.4521450977332102,0.9180455917874396,1.8060150603864733
SmartMeter_SM_B17_POLI,2026-02-19,0.4874200002046397,2.0516187263143846,0.6009654366414462,0.4082127748599095,0.520217309743787,0.6117467605311799,0.011538575319273056,0.016562987663859958,0.48534165143420394,0.9288965277777778,1.699839375
SmartMeter_SM_B17_POLI,2026-02-20,0.4846875621168092,2.0631847774938388,0.5969234735869223,0.4047915242349701,0.49355209229709474,0.6140609599445268,0.011350473610535797,0.015378948622706543,0.45936790080607554,0.9251020833333333,1.7563824999999997
SmartMeter_SM_B17_POLI,2026-02-21,0.7295172305148961,1.370769542063038,0.8039890033806891,0.17851546351264197,0.6755417122885324,0.8298606033535575,0.01694973849588127,0.009800657299583394,0.4147236514388081,0.9353270833333335,1.4415149305555557
SmartMeter_SM_B17_POLI,2026-02-22,0.8835910227414981,1.131745314588329,0.8927802695734712,0.06798726651166688,0.9045067472116497,0.9826668549221984,0.02034620133867638,0.0055364497234765995,0.17921399477167577,0.8748506944444445,2.382160347222222
SmartMeter_SM_B17_POLI,2026-02-23,0.47392231794939893,2.110050449463684,0.5549695629282035,0.45360505481384544,0.4897171816340316,0.7149770405078002,0.010858485381508015,0.015998381387666606,0.4605918559915958,0.9366458333333334,1.736093125
SmartMeter_SM_B17_POLI,2026-02-24,0.5979244828507967,1.6724520046949398,0.7157268415525252,0.233630827838512,0.7679906414090598,0.6716353483858364,0.013772944650283659,0.020320781006960064,0.45085198140920224,0.9391058876811593,1.874763804347826
SmartMeter_SM_B17_POLI,2026-02-25,0.5075761131997438,1.9701478733820459,0.62908025196861,0.3418305764735702,0.6292112096195339,0.6010314656623355,0.01189616251625335,0.017058835828183322,0.48793868197752294,0.9012527777777778,1.8260861111111109
SmartMeter_SM_B17_POLI,2026-02-26,0.4869873769036537,2.053441315785566,0.6115055470232422,0.366590749796971,0.579287157139936,0.5738487415173682,0.0114948557241904,0.01671014990225,0.5229979270177876,0.8971361111111111,1.6677070833333332
SmartMeter_SM_B17_POLI,2026-02-27,0.5486937381128525,1.8225103195807297,0.7268713715579659,0.24900176326448745,0.6633940164809192,0.4587823738796806,0.013001442113050585,0.017322851558369986,0.4766489333717598,0.9215715277777777,1.7542727777777778
SmartMeter_SM_B17_POLI,2026-02-28,0.6515572685078656,1.534784505267058,0.7612672798404423,0.2515367097401353,0.5708236262363711,0.7193646242234799,0.01517421749691431,0.008112499309606613,0.4496603659672637,0.8933215277777777,1.4789685416666665
SmartMeter_SM_B17_POLI,2026-03-01,0.8343838137276556,1.1984892126951086,0.8600435305008963,0.10480088355539553,0.840344173482586,0.9487451770774323,0.019161350882444913,0.005117458895360138,0.49148745372379476,0.8243923611111111,1.0780696527777778
SmartMeter_SM_B17_POLI,2026-03-02,0.517278725195747,1.933193752790786,0.6593252801093844,0.28405867756711073,0.6539497391038921,0.5423274790591711,0.012216275317508858,0.01746993490987763,0.47030872794272605,0.9260429516686974,1.5801728438680944
SmartMeter_SM_B17_POLI,2026-03-03,0.5503909048021252,1.8168904886964234,0.6972713474223182,0.24434262082936892,0.7094717136853508,0.5552238680464175,0.012958588499529343,0.017509034318142658,0.48979270107680356,0.9146714548389964,1.9545798024719787
SmartMeter_SM_B17_POLI,2026-03-04,0.5680349026033883,1.7604552033983327,0.7212150823155372,0.2403258779906918,0.7217765424331498,0.5505552592804263,0.013432384817709649,0.017459376007487988,0.47164403113740744,0.9185708551892894,1.9850065610275909
SmartMeter_SM_B17_POLI,2026-03-05,0.5257011473821512,1.902221452206692,0.655188679795059,0.28582465784048966,0.7079901847918298,0.589476730084762,0.012372848397891602,0.016734647340313095,0.48861018862449085,0.923653652899665,2.202732582232097
SmartMeter_SM_B17_POLI,2026-03-06,0.512049930928401,1.952934547197172,0.6231148637085768,0.3533163607312073,0.5721397628945041,0.6384957596524383,0.011908295706100969,0.016613660010643558,0.5110595964074768,0.9176447177605938,2.1394389450534628
SmartMeter_SM_B17_POLI,2026-03-07,0.6384032015415748,1.5664081846476718,0.7620796840536082,0.17935148572564105,0.7964064247241976,0.6771202425745274,0.014794656060045335,0.010775521262614263,0.4137058587641798,0.9289214652618923,1.6527252129092
SmartMeter_SM_B17_POLI,2026-03-08,0.7652803592965226,1.3067106555814936,0.9443140996624424,0.02839846861785711,0.960028531101056,0.6100911729254038,0.01801747500015248,0.019516254564288158,0.4382875627380665,0.939686980742603,1.4516182648819058
SmartMeter_SM_B17_POLI,2026-03-09,0.4961458495252349,2.0155363608441075,0.6018571121501348,0.3447851407627285,0.6725933422596505,0.6448918440479561,0.011497315578015525,0.016576419843533672,0.48375492094546396,0.9081360172213319,1.9188672371482463
SmartMeter_SM_B17_POLI,2026-03-10,0.7965749270604372,1.255374687338268,0.8629062033789626,0.08468312174826838,0.8543217051185148,0.8612156578848047,0.018599013240549193,0.023971434700354458,0.4767874193681105,0.9221384507109908,2.0923493468055985
SmartMeter_SM_B17_POLI,2026-03-11,0.4928639595673332,2.0289574447234133,0.6317491834727081,0.28039457711685134,0.7168317117414273,0.5303463183251859,0.011679399677228733,0.015906781434092784,0.44741734729684707,0.9262516529450178,2.061321351381393
SmartMeter_SM_B17_POLI,2026-03-12,0.4106391382340593,2.435228176983978,0.5188647791054474,0.3232912899547441,0.7584268579427936,0.5858435098080453,0.006695420377693385,0.00928726454743378,0.4919071646044334,0.9370989782667514,2.153340973767849
SmartMeter_SM_B18_PARQ,2026-02-10,0.5457270037976798,1.832418027770411,0.6723602204719068,0.28707968065486855,0.5889845473598935,0.6132583514193156,0.01283341825390231,0.07437347878352006,0.318251351449966,0.9783930555555557,1.5547591666666662
SmartMeter_SM_B18_PARQ,2026-02-11,0.594059136932189,1.683334095598884,0.7287780408705982,0.24675873726118572,0.6294946203805923,0.6220384594646087,0.014021593456573155,0.07640763578591978,0.25662926041045353,0.9676694444444444,1.4870648611111112
SmartMeter_SM_B18_PARQ,2026-02-12,0.5863809531916907,1.7053759924447875,0.7214876249355373,0.20233987184114297,0.7636486430729365,0.6159872093148757,0.013787489544605338,0.0742846419880683,0.2577120181874319,0.9691159722222222,1.5068770833333331
