entity_id,time_index_colombia,activepower,totalpowerfactor,relativethdvoltage,v1,v2,v3,activeenergyimport
SmartMeter_SM_B10_ARQ,2026-02-14 00:00:00,4736.544,0.8852,1.44252,124.91239999999999,125.58959999999999,125.74719999999999,28086083.28
SmartMeter_SM_B10_ARQ,2026-02-14 01:00:00,5104.496,0.8756,1.4337600000000001,124.71440000000001,124.9568,125.7076,28091035.2
SmartMeter_SM_B10_ARQ,2026-02-14 02:00:00,5493.474999999999,0.8875000000000001,1.4693333333333334,124.83291666666666,125.09166666666665,125.84500000000001,28096223.5
SmartMeter_SM_B10_ARQ,2026-02-14 03:00:00,4752.184,0.8948,1.48912,124.9152,125.6876,125.86399999999999,28101366.0
SmartMeter_SM_B10_ARQ,2026-02-14 04:00:00,4796.812,0.8928,1.49664,124.88680000000001,125.4348,125.9812,28106071.28
SmartMeter_SM_B10_ARQ,2026-02-14 05:00:00,6184.929166666666,0.9358333333333334,1.610083333333333,124.61708333333333,125.3775,125.3775,28111045.166666668
SmartMeter_SM_B10_ARQ,2026-02-14 06:00:00,9430.88,0.9536,1.79332,123.90039999999999,123.9604,124.5456,28119315.84
SmartMeter_SM_B10_ARQ,2026-02-14 07:00:00,10024.6,0.9603999999999999,2.11284,123.58840000000001,124.04799999999999,124.66799999999999,28129333.6
SmartMeter_SM_B10_ARQ,2026-02-14 08:00:00,10266.029166666667,0.965,2.223,122.81625000000001,123.51416666666667,124.1275,28139660.833333332
SmartMeter_SM_B10_ARQ,2026-02-14 09:00:00,8698.492,0.9603999999999999,2.25724,123.6408,124.4156,124.86,28149020.16
SmartMeter_SM_B10_ARQ,2026-02-14 10:00:00,8269.88,0.9448000000000001,2.1986,123.0784,123.7564,124.3688,28157895.76
SmartMeter_SM_B10_ARQ,2026-02-14 11:00:00,8576.470833333333,0.9512499999999999,2.2636249999999998,123.09666666666668,123.47833333333334,124.0675,28165475.333333332
SmartMeter_SM_B10_ARQ,2026-02-14 12:00:00,7452.728,0.9444,2.1256399999999998,123.6172,124.06280000000001,124.5088,28173691.84
