entity_id,fecha,KPI03_pico_kw,KPI03_hora_pico,KPI05_CO2_tCO2e,KPI08_LF,KPI09_f4_pct,KPI10_desbalance_pct,KPI11_fp,KPI12_thd_v_pct
SmartMeter_SM_B4_PRIM,2026-02-17,53356.6625,7.0,0.06613218775552006,0.5454163706047644,16.32083845033579,0.39940482737729344,0.9669694444444445,1.8014564583333332
SmartMeter_SM_B4_PRIM,2026-02-18,51002.428,7.0,0.0634632135626902,0.5465768341426984,17.09329584641191,0.37645507621329083,0.9693651871980675,1.7802611594202897
SmartMeter_SM_B4_PRIM,2026-02-19,49880.044,8.0,0.06493187329808023,0.5709010190806746,16.228481093077786,0.47284147888468303,0.9660500000000001,1.6699225694444444
SmartMeter_SM_B4_PRIM,2026-02-20,53413.992,12.0,0.06208279614143982,0.5114475504481214,17.16187009691918,0.41863392502162194,0.9638402777777778,1.7322638194444444
SmartMeter_SM_B4_PRIM,2026-02-21,22360.024,9.0,0.036719146264668594,0.7287354049042202,26.401699936184553,0.49788439193156164,0.9554326388888889,1.3559774747474747
SmartMeter_SM_B4_PRIM,2026-02-22,16219.396,1.0,0.028712852236268883,0.7967814147744261,34.45366372418451,0.23447796868633905,0.9390298611111111,2.3882291666666666
SmartMeter_SM_B4_PRIM,2026-02-23,50571.70416666666,8.0,0.06343855025133141,0.5499370092690448,16.770868752014266,0.45858216117382544,0.9705076388888889,1.7092136111111111
SmartMeter_SM_B4_PRIM,2026-02-24,51449.976,12.0,0.06470817630833141,0.5520855385497815,16.068869578252958,0.4689779370969543,0.9694347222222222,1.7944639583333333
SmartMeter_SM_B4_PRIM,2026-02-25,51979.5875,11.0,0.06261432477731949,0.5269664626362544,16.672943503786247,0.4864509652016647,0.9632458333333332,1.793031736111111
SmartMeter_SM_B4_PRIM,2026-02-26,51348.6,11.0,0.06436774143990928,0.5496044235166857,15.131623192965806,0.4965015428096466,0.9670326388888889,1.6694688194444443
SmartMeter_SM_B4_PRIM,2026-02-27,54554.744000000006,11.0,0.0645587559056913,0.5199292882392623,15.728336879918961,0.446305084055336,0.9583032004830918,1.6801137047101449
SmartMeter_SM_B4_PRIM,2026-02-28,28262.325,8.0,0.038083411440309,0.6000298109861018,24.95371210657767,0.46328004811896006,0.9398034722222223,1.4532206944444443
SmartMeter_SM_B4_PRIM,2026-03-01,14915.7,4.0,0.026676326237093654,0.8059224748247419,35.93255025902445,0.46265698310814257,0.9072281400966183,1.1675949702712745
SmartMeter_SM_B4_PRIM,2026-03-02,61013.884000000005,11.0,0.06831787999025977,0.4889700303697877,15.5984450986667,0.4532851401645291,0.9614664213251576,1.5614437469048899
SmartMeter_SM_B4_PRIM,2026-03-03,56705.02796610169,10.0,9.698999858086642,0.5331538985084986,100.01696629666968,0.45729472828726464,0.9659523780889372,1.871683131187859
SmartMeter_SM_B4_PRIM,2026-03-04,52354.44033613446,10.0,0.06472699100778606,0.5433915284458547,17.25658582233728,0.43135760377720594,0.9693474035952357,1.94357316151286
SmartMeter_SM_B4_PRIM,2026-03-05,52016.53445378151,8.0,0.06579742619365686,0.5553564981720523,16.91232095169868,0.43567321840629947,0.9693756162646769,2.1414233415068957
SmartMeter_SM_B4_PRIM,2026-03-06,51894.07394957983,8.0,0.06066920881104588,0.5132136975043283,16.871095138978372,0.47076608673967235,0.9648795130482307,2.029278019762351
SmartMeter_SM_B4_PRIM,2026-03-07,20237.510084033616,8.0,0.0324153987841224,0.7153837838126502,26.827757492382382,0.4594232240733184,0.9463092502337774,1.5724069543866765
